"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Energy: Residual","Tke: Residual","Tdr: Residual","O2: Residual","CO2: Residual","CO: Residual","CH4: Residual","H2O: Residual","N2: Residual"
11213.0,2.2484961752978522E-7,1.329555818545534E-7,4.6970510155714244E-7,1.804697399035523E-7,0.09428099725124758,4.44611613089221E-8,4.787166967593575E-7,7.702843269409184E-9,1.474832013323531E-8,8.941263641792791E-9,5.355915822964898E-10,2.8374659339300397E-9,3.1621674675473054E-9
11215.0,2.474814518497247E-7,1.2130755798570081E-7,5.906082249022175E-7,1.7532741964111824E-7,0.08794795325528232,4.620721353483302E-8,6.53390090005253E-7,7.955782263691369E-9,1.1891624466648734E-8,7.348558825740896E-9,1.2338256251098782E-9,4.07031729311535E-9,3.0481369106191814E-9
11218.0,2.1427382370610524E-7,1.2390108670302778E-7,4.7008645672778257E-7,1.7599768543264443E-7,0.09046490133148109,5.00075782254249E-8,5.071971031143821E-7,8.014809380317085E-9,1.5099772754483874E-8,9.381471174371625E-9,2.93153476525778E-10,3.458351739746731E-9,3.3768826841605795E-9
11220.0,2.2829916327431208E-7,1.2813233617044754E-7,4.948183684721767E-7,1.9073124243206425E-7,0.09352744927892968,5.435959149258257E-8,6.413607318815787E-7,9.795091574483798E-9,1.9861980115049904E-8,1.3254574794900389E-8,3.222438520137722E-10,8.035915182852411E-9,4.420750980403052E-9
11223.0,2.619639573653178E-7,1.3740290644062887E-7,6.12908806959564E-7,1.8423465093700763E-7,0.08630697921131214,4.4456770962632E-8,6.619109047922783E-7,7.949974191178574E-9,1.1686220991275227E-8,7.008395062637088E-9,1.2247401003773624E-9,3.41690471585082E-9,4.455030249780951E-9
11226.0,2.9882604229394555E-7,1.4639953510388485E-7,5.662424212336865E-7,1.9306900695666846E-7,0.08900597284223387,4.380596159245982E-8,6.588990189188783E-7,1.044429985477588E-8,1.613170512580112E-8,9.388698654820881E-9,3.606118351396221E-10,3.1149549197984106E-9,3.781946625385651E-9
11228.0,2.500374735311435E-7,1.5540219328428693E-7,6.389482021380023E-7,2.0707839990747554E-7,0.09496626787667288,3.95082712757456E-8,4.4454835657803377E-7,9.177425320595872E-9,1.7733052849057125E-8,1.1272113393877743E-8,2.76379926032161E-10,6.447215337069702E-9,4.240010656043081E-9
11231.0,1.9946078366980723E-7,1.3688977747161123E-7,6.638143471205773E-7,1.8932762019010872E-7,0.0983388364249972,4.565523331696776E-8,5.740543408511539E-7,8.668477264180358E-9,1.6682631210327852E-8,1.0422847537115281E-8,1.055236305938183E-9,3.093741771036796E-9,2.6041697432835003E-9
11233.0,2.3495340976203984E-7,1.2989508841184117E-7,5.268354078152363E-7,1.8540298753983621E-7,0.09859530538528243,4.5201978529496365E-8,5.058219455795106E-7,9.922712360611234E-9,1.677116341117469E-8,1.0053855094811002E-8,7.066863796334233E-10,2.7579132934542446E-9,4.306053419302376E-9
11236.0,2.0021127804415246E-7,1.1921269120265334E-7,4.6956991606002743E-7,1.6645684173893373E-7,0.14538927964800252,4.820025685341921E-8,6.237736060003966E-7,9.839801735908753E-9,2.019324175022004E-8,1.2976605725378562E-8,2.899650807594148E-10,6.710471277652332E-9,4.166668572694962E-9
11238.0,2.498905649173171E-7,1.2092249042393264E-7,5.158448094685918E-7,1.813612166618685E-7,0.09908498104865096,4.968155345118998E-8,5.0631412747824E-7,1.048830564417739E-8,1.7492072714768026E-8,1.0480188401605616E-8,3.0190862781653636E-10,3.7119383551562033E-9,4.467956016412128E-9
11241.0,1.8258037969084405E-7,1.2517296083796635E-7,5.716289740575073E-7,1.7305214033259832E-7,0.08693293573921329,4.2416072056469176E-8,4.645880309248207E-7,7.62200125021542E-9,1.2779317965704409E-8,8.072311410763505E-9,6.221594744204245E-10,2.9052421786985057E-9,3.3063205451105896E-9
11244.0,1.9648866088069276E-7,1.3639898972135114E-7,4.0303168757324845E-7,1.6226145464386257E-7,0.09942966244267011,3.593492253835797E-8,3.2681768653015033E-7,9.661700108377622E-9,1.858777152743631E-8,1.1489551234540258E-8,3.008595441284356E-10,4.567800155939938E-9,3.3642604826922535E-9
11246.0,2.0627131236207662E-7,1.3001832820884748E-7,4.419987453040139E-7,1.620331270757206E-7,0.08972091248197019,3.381279400777416E-8,3.515380871685086E-7,8.036414891078878E-9,1.6455790710391876E-8,1.0364511362582212E-8,3.017739264183095E-10,3.1361840624453656E-9,2.8075622419039893E-9
11249.0,1.9982123178417822E-7,1.228653562738578E-7,4.79564609856016E-7,1.6636588338082034E-7,0.08570324236427762,3.8850416235481076E-8,4.920307515277785E-7,6.350253050477669E-9,1.1051212985421178E-8,6.9019715320441816E-9,8.893006987131113E-10,2.6962963632280895E-9,2.383036684033007E-9
11251.0,2.0619025147094657E-7,1.2053553200295462E-7,4.2103563401075E-7,1.6984614793322713E-7,0.0923127498408153,4.131078492288799E-8,4.85086395272497E-7,8.394207947602007E-9,1.670085076152336E-8,1.0458983945986639E-8,6.125636613919306E-10,2.498801824862533E-9,2.912552504108053E-9
11254.0,2.107421594365303E-7,1.1619586294336401E-7,4.4080753883646044E-7,1.7212602033127248E-7,0.09395556954752325,4.317776023745384E-8,4.594168864354204E-7,8.989176569237152E-9,1.810745089582845E-8,1.1327389794851143E-8,2.845915233023594E-10,5.927989543986465E-9,3.3684847879276743E-9
11256.0,2.1051916191952275E-7,1.1981652702469239E-7,4.456735221810767E-7,1.6495478272066695E-7,0.08806534513997004,4.461842737242014E-8,3.697094399971151E-7,9.846010517594971E-9,1.642749704481369E-8,1.0049994090180475E-8,3.1941999858621435E-10,3.6024802821172756E-9,3.627009704885756E-9
11259.0,2.3953606667330597E-7,1.2414067094281424E-7,4.302615268355336E-7,1.66864574986582E-7,0.08824607129757539,4.096379179099214E-8,5.886218793617053E-7,8.637973811255363E-9,1.4082731111313308E-8,8.41427141865181E-9,7.518626001601572E-10,2.5081939655223906E-9,3.30545941302926E-9
11262.0,2.2084051244306866E-7,1.3163070860289396E-7,4.4216811428115224E-7,1.6800855427166089E-7,0.09342378380799324,4.032716169562513E-8,6.826060369630124E-7,8.397549232752786E-9,1.719220097768319E-8,1.0978743566026947E-8,2.79649519041874E-10,6.324595033396855E-9,2.928126724380453E-9
11264.0,2.1912279141979266E-7,1.3457978598897814E-7,4.040371921106033E-7,1.6916497213580868E-7,0.09309976253027186,4.100212651539846E-8,3.8233073651698876E-7,9.576725599013043E-9,1.7361721927527667E-8,1.0661984015556082E-8,3.27384806220368E-10,4.5180282864272394E-9,3.456363940105408E-9
11267.0,2.2933618089949147E-7,1.3336800710210975E-7,4.906426563711912E-7,1.673470532334261E-7,0.08840235901888077,4.30284217706714E-8,5.054611951010254E-7,7.751204695982793E-9,1.3505047452269104E-8,8.171783660681365E-9,7.724107731431101E-10,2.6649990116340065E-9,2.916365370413057E-9
11269.0,1.8451273335647142E-7,1.3378283235015683E-7,4.3832760004112357E-7,1.69600550547894E-7,0.11370297406372834,4.545307221929903E-8,6.48488913605147E-7,7.2704241079696894E-9,1.2510693422940726E-8,7.95142384600559E-9,1.110688167120406E-9,3.105534217806568E-9,3.5727970032865207E-9
11272.0,2.228319552024341E-7,1.3759415484043735E-7,6.656386119854984E-7,1.803310258437657E-7,0.15224397505029932,4.686748994919596E-8,5.129747962725789E-7,9.032350517198405E-9,1.8681019455283997E-8,1.1867351212125286E-8,3.313292708838735E-10,5.252516758901206E-9,3.6457630388995246E-9
11275.0,1.8541746549002523E-7,1.3759330184499852E-7,6.840899160721192E-7,1.7989029507731946E-7,0.10946940496327896,4.4527728887303434E-8,4.463848367676961E-7,7.738829704891914E-9,1.345847359754567E-8,8.493157145441505E-9,8.353129723677194E-10,3.2143840643404943E-9,3.76029779806694E-9
11277.0,2.551992001160452E-7,1.4978743493143584E-7,5.885524269269556E-7,1.900592788982335E-7,0.09647712961714654,4.291459011012209E-8,6.578510162214459E-7,8.120811473827656E-9,1.3951541982654419E-8,8.643862839076956E-9,1.0547805633894242E-9,3.700494083704838E-9,3.2022856472032146E-9
11280.0,2.3878356361936466E-7,1.524560370174439E-7,4.6541209078929113E-7,1.8435950337685035E-7,0.09952987807158477,4.356255403779255E-8,5.638246279828623E-7,9.412108681617337E-9,1.6709609498117047E-8,1.0385124623578211E-8,2.9326406799010333E-10,4.885361281140398E-9,3.7065642001015444E-9
11282.0,2.4610008890832935E-7,1.5276210620484916E-7,5.486993584979183E-7,1.9653925800269636E-7,0.0923386183475345,4.831233930900488E-8,4.2496513122459755E-7,9.301036481297173E-9,1.637374453066799E-8,1.0748568400494507E-8,3.242678613043979E-10,6.659113444372298E-9,4.555822767397569E-9
11285.0,2.1976516679140208E-7,1.4837928667085265E-7,4.881194798715106E-7,2.026119120994924E-7,0.09113350550409957,5.341462383438134E-8,6.509612374519177E-7,9.292428602338286E-9,1.6760208244298866E-8,1.0457613630829322E-8,1.0083459791414145E-9,3.398958442554254E-9,3.360127811157874E-9
11287.0,2.1230525422700254E-7,1.461612361443714E-7,5.07192637545083E-7,2.0572218923629338E-7,0.09005107011308988,5.731854624114881E-8,4.6592645391720607E-7,8.389200809784232E-9,1.551502155377026E-8,9.645024330693694E-9,8.227153463299838E-10,2.9388818481122517E-9,3.56126135061253E-9
11290.0,2.169814885689826E-7,1.465027065289899E-7,5.759307654932575E-7,2.0769552169068704E-7,0.09269355281731993,5.6596095198354814E-8,3.674401204632534E-7,9.289269076364935E-9,1.7573253467220954E-8,1.1310661429712494E-8,3.300592734128141E-10,5.659316542486986E-9,4.501024882138474E-9
11293.0,2.1747730059610808E-7,1.482333215869007E-7,5.956611271480386E-7,1.9523219547338795E-7,0.09168259697470435,4.8550882128288696E-8,6.249562213239961E-7,7.88611833657696E-9,1.4337158766549722E-8,9.129561025763121E-9,9.91337371554954E-10,2.786398721336598E-9,3.1602300628385685E-9
11295.0,2.425918106911064E-7,1.4846448270687184E-7,5.540959569141629E-7,1.886399520346652E-7,0.09223014323222305,4.278724328371391E-8,3.483864094615699E-7,7.698177441507166E-9,1.4876160739606321E-8,9.372914434003148E-9,7.815554657456088E-10,2.801810347120948E-9,2.9492149067998543E-9
11298.0,2.0364272997133865E-7,1.4628465905578717E-7,4.769838250545357E-7,1.788800570255891E-7,0.09191439906009019,3.8626110450845575E-8,3.4836529359958144E-7,9.574874843395435E-9,1.8162285668698954E-8,1.1533199172134228E-8,2.8471836974847247E-10,5.092424308871403E-9,3.437041346491739E-9
11300.0,1.8056267582356877E-7,1.3963521310039474E-7,4.228702577044047E-7,1.689505773422707E-7,0.09014762285445599,3.943745723238406E-8,3.6072150376577704E-7,8.368569667055673E-9,1.5809740432463078E-8,1.0005997146122145E-8,3.1438726523963454E-10,3.8957957145081904E-9,2.9231187968424235E-9
11303.0,1.5393179877813946E-7,1.2776291117605148E-7,3.6362042067263396E-7,1.571215876638582E-7,0.12208775121134037,4.269183302301264E-8,5.017703158312894E-7,7.66075715944965E-9,1.464703502542137E-8,9.31144477644313E-9,8.025059474631717E-10,2.645426199752109E-9,2.74143110393033E-9
11305.0,1.6719872592485378E-7,1.2271328847617342E-7,3.5072797526425726E-7,1.5125962374015272E-7,0.15525925788807377,4.319813677162581E-8,4.394129049063004E-7,7.903728771599588E-9,1.5010927599243935E-8,9.518721573703763E-9,1.1543878688716802E-9,3.05100603360784E-9,2.9968050793707245E-9
11308.0,2.149373865175169E-7,1.2982934604023944E-7,6.405287719435637E-7,1.664675968776952E-7,0.09735987580684419,4.1693131262574066E-8,5.532004506217297E-7,7.892577657915804E-9,1.4381441913886291E-8,9.113738001639942E-9,3.5667642653494643E-10,4.243037686188878E-9,3.3610719168834532E-9
11311.0,2.2969331931189054E-7,1.411824097836225E-7,5.309325082023001E-7,1.628143902629381E-7,0.10144871881206258,3.792042272888835E-8,4.996356741721487E-7,8.445650487356193E-9,1.497382919202605E-8,9.344993946198095E-9,8.371843220648276E-10,3.5618279318194185E-9,3.089651319149036E-9
11313.0,2.5749777728528737E-7,1.4446656416784672E-7,6.049114675319204E-7,1.5831878638198226E-7,0.10191820206510316,3.524723856454203E-8,3.3393772566282365E-7,9.134737807327013E-9,1.632977493049525E-8,1.000873971401552E-8,1.1102945794994871E-9,3.7158807196914195E-9,3.788752844202807E-9
11316.0,2.329703642969992E-7,1.310594320786204E-7,4.95588613855751E-7,1.5305977185853535E-7,0.10107676403110027,3.374072216155668E-8,4.815483217112955E-7,8.72291647187531E-9,1.6373015222777095E-8,1.0377650035717662E-8,2.750710481473051E-10,4.494814870944543E-9,3.6355453577847573E-9
11318.0,2.465605876269019E-7,1.238282732723294E-7,4.522723032209525E-7,1.4610871791696804E-7,0.10608792095932652,3.366778451594525E-8,3.760905399840987E-7,9.933041968372828E-9,1.62948411641834E-8,1.0173231927033734E-8,3.112776352963843E-10,6.335395641190998E-9,4.332501580495227E-9
11321.0,1.9634153538418736E-7,1.0992835362332754E-7,3.8878575571829737E-7,1.3348714085856352E-7,0.08795191605235861,3.714372133475197E-8,4.3153432534427963E-7,8.053455392506333E-9,1.3941905914445778E-8,8.698020221298479E-9,7.807423009553981E-10,2.900251330032887E-9,3.7041737362271942E-9
11324.0,1.7200141359636556E-7,1.0507711332438519E-7,4.027609169345035E-7,1.3661757012413457E-7,0.08902657048786364,4.007479555327467E-8,3.521193112704079E-7,8.403574864388332E-9,1.534118620211849E-8,9.741398059231904E-9,3.038366319502196E-10,3.6726402756482916E-9,3.288838806050399E-9
11326.0,2.104281562337776E-7,1.0339508525247721E-7,4.449007339572697E-7,1.4196110991029043E-7,0.09118750366670532,3.8901466986582884E-8,3.901760195381725E-7,7.972175969175497E-9,1.6945826315500016E-8,1.0833519858291953E-8,3.3279720210528453E-10,3.944082397641048E-9,2.696147556722426E-9
11329.0,2.0178821771162232E-7,1.0277989640730746E-7,6.124853617452847E-7,1.4538436951011843E-7,0.08949090355938709,3.631635330219057E-8,4.2115783175155377E-7,6.249599311572961E-9,1.007636406690272E-8,6.239224690434252E-9,1.0497643497161578E-9,2.8588532358219507E-9,2.7029845874289734E-9
11331.0,2.421267244850262E-7,1.0978296517280694E-7,4.38235915824052E-7,1.4587141172492492E-7,0.09697379060981043,3.4607697844296615E-8,6.961859566080664E-7,9.121004635280113E-9,1.8928240743074376E-8,1.178756221230147E-8,3.853384824817631E-10,2.134926309747902E-9,3.351211316565451E-9
11334.0,2.1791065541629614E-7,1.0700096720964507E-7,3.913719333238541E-7,1.3921710196391308E-7,0.09170449251161328,3.6083017447324024E-8,5.006862164408957E-7,8.750340052916959E-9,1.6998121213294003E-8,1.1509878732891505E-8,3.031218985905325E-10,6.608570759178117E-9,4.1238251599243715E-9
11336.0,2.3368943288194667E-7,1.1481189890644312E-7,5.083334517313317E-7,1.5625135920308517E-7,0.10441176307058077,3.7437264493884124E-8,5.014057400027492E-7,9.589227911522195E-9,1.652236230536877E-8,1.050285660259953E-8,3.3072714463092E-10,4.55398543181723E-9,3.787992877645081E-9
11339.0,1.9514250810651178E-7,1.1398386303958601E-7,6.523363582218966E-7,1.5198690734919204E-7,0.15153542474818396,3.907865808361832E-8,5.761611797444817E-7,8.116626877880242E-9,1.5411288994741283E-8,9.569922782514385E-9,6.578700281252658E-10,3.1244828021572767E-9,2.9486215508802374E-9
11342.0,2.026854556565502E-7,1.280654899317369E-7,6.383361416496039E-7,1.508077806075251E-7,0.09811882549056856,4.198727222766246E-8,8.038635723450529E-7,9.836679516308914E-9,1.902667267256714E-8,1.2964341630487481E-8,3.2860009943165585E-10,9.058492052653241E-9,5.136419385673398E-9
11344.0,2.3710883616524683E-7,1.359817097037033E-7,8.03316797078539E-7,1.7664615007218398E-7,0.09719745574665194,4.1895798108695505E-8,5.462946080559286E-7,9.999884658052098E-9,1.661257246483487E-8,1.0150871513803034E-8,2.8408626927041675E-10,4.6120841274459765E-9,3.618682478130794E-9
11347.0,2.0958340735998694E-7,1.3521769128062988E-7,5.039582728542811E-7,1.4892721294614511E-7,0.09700285242520025,3.948443020239103E-8,5.01180852436992E-7,8.656551309003428E-9,1.5934389778613653E-8,9.61914235532332E-9,7.75871061176304E-10,3.452019685439182E-9,3.028869917472198E-9
11349.0,2.5135692435576083E-7,1.2769213875175593E-7,5.677675142706109E-7,1.4842123803013907E-7,0.09256870098928253,3.902486491501911E-8,7.960620676845988E-7,8.220869249421134E-9,1.2807105002464352E-8,8.032051612419527E-9,1.3655931652219288E-9,4.030239364977915E-9,4.3786684057445874E-9
11352.0,1.9844452240548464E-7,1.2494446698341103E-7,4.243070198659079E-7,1.486131436304876E-7,0.0962419036460779,4.453391964703053E-8,5.252270319993614E-7,8.496174800410695E-9,1.735734620533652E-8,1.0787833959945139E-8,2.7840955101293005E-10,4.823230180427497E-9,4.027612674520415E-9
11354.0,2.310270189335482E-7,1.363364429410984E-7,4.729000749974945E-7,1.700645256043522E-7,0.08942346780664483,5.374533382552721E-8,4.2826151204426317E-7,9.504002596706246E-9,1.4320336784109144E-8,8.816407113221251E-9,3.7642605030278775E-10,7.73650691065714E-9,4.685550902959432E-9
11357.0,2.2175217450766817E-7,1.3245448304044093E-7,7.228229492640028E-7,1.6039695429132562E-7,0.08864340976826666,4.909893401540131E-8,6.863329898968459E-7,7.845653462031894E-9,1.2133985021224086E-8,7.682404874601465E-9,1.4416759018179296E-9,4.02747879036461E-9,3.1988428053855514E-9
11360.0,2.1368384665439676E-7,1.4445529843214282E-7,4.3506322640542097E-7,1.5838434870828928E-7,0.09274582099329196,4.334730802114161E-8,5.515366260176169E-7,8.296148182327516E-9,1.6182563951853883E-8,1.0216945522815961E-8,2.756944489621908E-10,3.5132413593518118E-9,3.6659200440828252E-9
11362.0,2.5945152363349465E-7,1.4502644743429642E-7,4.545892399372251E-7,1.6078220584862901E-7,0.10374104091962634,4.106751269147456E-8,5.742754840813163E-7,1.1865917893232143E-8,2.164878532509795E-8,1.4366031510581483E-8,3.3205283320233105E-10,9.133282003589018E-9,5.538778458873222E-9
11365.0,2.394125514675747E-7,1.4939413786631265E-7,5.890169082303862E-7,1.6059982768432705E-7,0.09067523196739175,4.2344381058984626E-8,7.653868630838698E-7,8.697814971865697E-9,1.2475078493019515E-8,7.568221762067548E-9,1.1950839569040235E-9,3.453156301643257E-9,3.1875085399139418E-9
11367.0,1.980922033906049E-7,1.435683184627594E-7,4.13955331717983E-7,1.5177126662023448E-7,0.09240670070745388,4.0930412521359065E-8,3.9267421359094256E-7,8.649734410555443E-9,1.6990823072465415E-8,1.0241134227811556E-8,6.652460659268945E-10,2.6472234114829884E-9,2.8515942393476402E-9
11370.0,2.0839471863364975E-7,1.354885576657023E-7,4.445365483847787E-7,1.4684833422745872E-7,0.10974795336584951,4.310367767380861E-8,8.058324988363412E-7,9.326965042557902E-9,1.582605774195292E-8,1.087576430004123E-8,3.679241170589841E-10,7.984331317750026E-9,4.3584920778033955E-9
11373.0,1.828719836956534E-7,1.2924213060622146E-7,3.804116738915121E-7,1.5204841906881714E-7,0.1320639377781862,4.2268700050778914E-8,7.368547353162974E-7,8.430389923919537E-9,1.3317314886166419E-8,8.44668134846609E-9,1.2151758607886903E-9,3.276318220528745E-9,5.3779627391143535E-9
11375.0,2.09728497414361E-7,1.2705232208151297E-7,5.956792968328479E-7,1.5123272467975005E-7,0.09292798164970258,3.9630436544964645E-8,6.857383190848521E-7,1.0213707821411856E-8,1.9629898099404582E-8,1.1930811281333937E-8,5.939365944530965E-10,2.7565144134053343E-9,4.285946861257848E-9
11378.0,2.0512065528564065E-7,1.4126959873627721E-7,5.574220487679136E-7,1.6701126880922175E-7,0.09504455433252411,4.004537298567152E-8,4.831723786634024E-7,1.09895485755697E-8,2.0717091007633536E-8,1.3166579804580966E-8,4.0267586881684273E-10,6.249807395662755E-9,4.365937314559686E-9
11380.0,2.6947405906301004E-7,1.3762535097532703E-7,5.429733664097794E-7,1.8036411024976504E-7,0.0984411594299679,4.0054976593406655E-8,5.569366825686843E-7,1.1892083316334762E-8,1.64850839151439E-8,9.38650372287066E-9,2.535478079326368E-10,3.6279768893019974E-9,4.678381274027028E-9
11383.0,2.5579093378724734E-7,1.3226136975564139E-7,6.706952253794391E-7,1.5925329580424348E-7,0.1043876686626764,3.933592618298473E-8,5.898907039641345E-7,1.1478400820319292E-8,2.3205993549617942E-8,1.405610341659227E-8,3.211404430059462E-10,3.6459974126103565E-9,3.4757654101657E-9
